Date,Message
2026-06-01T05:30:00.000+05:30,"OPSHEAD|time,open,high,low,close,volume,macd_line,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower,tsi_25_13,triple_ema_9,sma_of_ema_10,ema_of_sma_10,rsi_of_ema_10"
2026-06-02T06:30:00.000+05:30,"OPS|1780362000000,71198,71275.73,71132.01,71268.51,4.73352417,-63.075976571,-85.6251096045,22.5491330335,71192.9945,71541.8861103519,70844.1028896481,-0.0777511169,71223.4515338804,71200.852439595,71200.8524360447,33.7882037424"
2026-06-02T06:45:00.000+05:30,"OPS|1780362900000,71272.03,71276.18,71097.11,71107.44,7.60697008,-66.1712300457,-81.7343336927,15.563103647,71172.608,71490.0468479439,70855.169152056,-0.081197305,71218.7552668001,71202.7534505777,71202.7534476729,32.1729526022"
2026-06-02T07:00:00.000+05:30,"OPS|1780363800000,71103,71126.27,70688.92,70854.77,18.85304226,-87.9982094912,-82.9871088524,-5.0111006388,71140.092,71447.7177530615,70832.4662469384,-0.10554133,71211.6852440188,71196.6839141091,71196.6839117324,27.2777665276"
2026-06-02T07:15:00.000+05:30,"OPS|1780364700000,70854.78,70854.78,70507.07,70535.95,28.47310874,-129.5292251879,-92.2955321195,-37.2336930684,71099.4015,71489.5503356662,70709.2526643338,-0.1499003104,71198.7292587356,71180.4888388165,71180.4888368719,21.1080952008"
2026-06-02T07:30:00.000+05:30,"OPS|1780365600000,70553.62,70615,70012.05,70241,73.89803408,-184.1204286519,-110.660511426,-73.4599172259,71054.971,71594.8857645685,70515.0562354314,-0.2047031415,71176.445249051,71145.8930499408,71145.8930483498,15.9755486264"
2026-06-02T07:45:00.000+05:30,"OPS|1780366500000,70241,70726.01,70058.25,70704.1,37.72832022,-187.8506259111,-126.098534323,-61.7520915881,71037.576,71598.7514941734,70476.4005058266,-0.1981199491,71147.9240658878,71106.5008590424,71106.5008577407,15.09773256"
2026-06-02T08:00:00.000+05:30,"OPS|1780367400000,70703.54,70780.26,70486,70505.4,11.8238871,-204.4831095084,-141.7754493601,-62.7076601483,71016.667,71622.6475537556,70410.6864462443,-0.205972405,71114.0354604253,71062.0599755802,71062.0599745151,13.5213593982"
2026-06-02T08:15:00.000+05:30,"OPS|1780368300000,70494.44,70738.77,70488.46,70738.77,8.80380102,-196.5675555232,-152.7338705927,-43.8336849305,71006.205,71623.6814850139,70388.7285149861,-0.1904247011,71077.9210260303,71018.5447072929,71018.5447064214,13.3244305854"
2026-06-02T08:30:00.000+05:30,"OPS|1780369200000,70744.21,70937,70699.58,70807.83,8.5017403,-182.6167647312,-158.7104494204,-23.9063153108,71002.6365,71623.8214538542,70381.4515461458,-0.1729319978,71042.2621401907,70977.9020332396,70977.9020325266,14.3028852556"
2026-06-02T08:45:00.000+05:30,"OPS|1780370100000,70809.22,70906.04,70720.77,70851.34,15.05554253,-166.1346720624,-160.1952939488,-5.9393781136,70985.6405,71603.8456860488,70367.4353139512,-0.1559521526,71009.0176422172,70938.5582090143,70938.5582084309,16.4920280321"
2026-06-02T09:00:00.000+05:30,"OPS|1780371000000,70853.26,70903.19,70810.22,70881.99,6.59277143,-148.8830647343,-157.9328481059,9.0497833716,70977.2615,71596.3157064621,70358.2072935378,-0.1401620365,70979.4505174828,70899.3401710117,70899.3401705343,19.2796543732"
2026-06-02T09:15:00.000+05:30,"OPS|1780371900000,70881.99,70908.85,70830.98,70848.98,8.29974148,-136.3034514176,-153.6069687682,17.3035173507,70954.1605,71555.9149657942,70352.4060342058,-0.1296669906,70953.7974246791,70862.5534126459,70862.5534122554,20.5453942574"
2026-06-02T09:30:00.000+05:30,"OPS|1780372800000,70848.43,70907,70614.11,70660,9.19032434,-139.9696409681,-150.8795032082,10.9098622401,70923.4535,71519.4111004871,70327.4958995129,-0.1332823803,70930.4658584783,70828.9138830739,70828.9138827544,19.2371599488"
2026-06-02T09:45:00.000+05:30,"OPS|1780373700000,70661.3,70909.06,70661.3,70861.97,10.10723207,-125.1353491234,-145.7306723912,20.5953232678,70908.8745,71495.8007619007,70321.9482380993,-0.1194661476,70910.2014299151,70807.3182679696,70807.3182677081,21.7468090282"
2026-06-02T10:00:00.000+05:30,"OPS|1780374600000,70861.97,70933,70813.99,70919.96,5.31878757,-107.4610139275,-138.0767406985,30.615726771,70884.123,71423.4057530112,70344.8402469888,-0.1037301177,70893.6929449537,70801.9938556115,70801.9938553975,25.741738724"
2026-06-02T10:15:00.000+05:30,"OPS|1780375500000,70913.99,70913.99,70643,70702.05,7.60131588,-109.7721072762,-132.415814014,22.6437067378,70853.5325,71360.2652802392,70346.7997197607,-0.1055225479,70879.2912419927,70797.6002455003,70797.6002453252,24.3658915608"
2026-06-02T10:30:00.000+05:30,"OPS|1780376400000,70699.86,70726.99,70480.29,70700.31,14.80066469,-110.4706321816,-128.0267776476,17.5561454659,70829.698,71317.8321610643,70341.5638389356,-0.1070702644,70866.0341385879,70797.549291773,70797.5492916297,23.2516741117"
2026-06-02T10:45:00.000+05:30,"OPS|1780377300000,70700.08,70700.08,70478.69,70488.08,12.28496126,-126.6890134359,-127.7592248052,1.0702113693,70797.4885,71286.5240408201,70308.4529591798,-0.122393267,70851.7181758013,70792.9496023597,70792.9496022425,20.3284949927"
2026-06-02T11:00:00.000+05:30,"OPS|1780378200000,70496.48,70606.32,70337,70425.68,14.14183233,-142.9297507328,-130.7933299907,-12.136420742,70764.523,71260.4320169052,70268.6139830947,-0.138782069,70834.9406317347,70782.2380382943,70782.2380381984,17.8409850155"
2026-06-02T11:15:00.000+05:30,"OPS|1780379100000,70422.03,70425.01,70149.99,70157.63,35.2562544,-175.4080520254,-139.7162743977,-35.6917776277,70713.088,71235.9867567382,70190.1892432617,-0.1691308119,70813.2291375816,70760.8611222408,70760.8611221623,14.574159783"
2026-06-02T11:30:00.000+05:30,"OPS|1780380000000,70157.63,70340.28,70121,70201.01,14.33217651,-195.3945495962,-150.8519294374,-44.5426201588,70659.713,71162.4789527919,70156.9470472081,-0.1894340891,70786.3517032757,70730.9894636516,70730.9894635873,12.731000039"
2026-06-02T11:45:00.000+05:30,"OPS|1780380900000,70201,70276.26,70129.31,70270.08,8.2969647,-203.3169103757,-161.344925625,-41.9719847506,70617.845,71103.67703602,70132.01296398,-0.1995207243,70755.494387153,70696.0235611695,70696.0235611169,11.7160921527"
2026-06-02T12:00:00.000+05:30,"OPS|1780381800000,70270.09,70314.99,70146.24,70146.24,18.1673543,-217.0858607257,-172.4931126452,-44.5927480805,70582.4185,71096.4887128083,70068.3482871917,-0.2153021424,70720.9344973197,70658.0740045932,70658.0740045502,10.5140725837"
2026-06-02T12:15:00.000+05:30,"OPS|1780382700000,70150.48,70223,69849.85,69998.45,52.63046215,-237.1891026155,-185.4323106392,-51.7567919763,70555.5435,71129.2604151225,69981.8265848775,-0.2370128652,70682.2932423107,70611.3240037581,70611.3240037229,9.2128412354"
2026-06-02T12:30:00.000+05:30,"OPS|1780383600000,69998.45,70047.25,69630.66,69956.41,64.71362789,-253.5901143228,-199.0638713759,-54.5262429469,70541.314,71158.0358591078,69924.5921408921,-0.2570939986,70639.7739529141,70555.5549121657,70555.5549121369,8.2060021338"
2026-06-02T12:45:00.000+05:30,"OPS|1780384500000,69956.41,70168,69744,69818,17.02749103,-274.5912475485,-214.1693466105,-60.421900938,70497.009,71183.9084770413,69810.1095229587,-0.2815727151,70593.1169243851,70493.8520190447,70493.8520190211,7.2020742071"
2026-06-02T13:00:00.000+05:30,"OPS|1780385400000,69818.01,70152.62,69808.82,70109.95,17.43445412,-264.6264231806,-224.2607619245,-40.3656612561,70477.2365,71184.4959549734,69769.9770450266,-0.2714240881,70545.3283689922,70432.634015582,70432.6340155627,7.0479354437"
2026-06-02T13:15:00.000+05:30,"OPS|1780386300000,70109.95,70109.95,69973,70023,9.61180005,-260.7397212037,-231.5565537803,-29.1831674234,70441.448,71164.413334569,69718.4826654309,-0.2684397663,70497.7518546539,70374.0905582035,70374.0905581876,6.7390992838"
2026-06-02T13:30:00.000+05:30,"OPS|1780387200000,70014.96,70075.54,69872,69954.98,24.40793042,-260.149288359,-237.2751006961,-22.874187663,70398.8055,71130.8494964763,69666.7615035237,-0.2700385968,70450.8896879895,70317.6331839846,70317.6331839717,6.3556287887"
2026-06-02T13:45:00.000+05:30,"OPS|1780388100000,69954.81,69989.21,69764.81,69920.94,22.36218544,-259.4374758641,-241.7075757297,-17.7299001345,70352.2855,71081.6314835083,69622.9395164917,-0.2733450334,70405.0273351634,70267.1373323511,70267.1373323405,5.9892082379"
2026-06-02T14:00:00.000+05:30,"OPS|1780389000000,69920.94,69975.53,69753.89,69753.89,17.70746141,-269.2491615064,-247.215892885,-22.0332686214,70295.8805,71027.124324575,69564.6366754249,-0.2859476953,70359.237473035,70217.6930901054,70217.6930900967,5.416210023"
2026-06-02T14:15:00.000+05:30,"OPS|1780389900000,69756.63,69831.9,69607.57,69721.39,18.21613345,-276.4606056819,-253.0648354444,-23.3957702375,70239.501,70965.3294883097,69513.6725116903,-0.298084656,70313.1440920209,70167.2625282681,70167.2625282609,4.9475841431"
2026-06-02T14:30:00.000+05:30,"OPS|1780390800000,69721.39,69743.99,69390,69454.19,28.24993267,-300.2751490596,-262.5068981674,-37.7682508921,70179.2105,70953.9788579103,69404.4421420897,-0.3234307195,70264.8173882267,70113.4184322193,70113.4184322135,4.2632768677"
2026-06-02T14:45:00.000+05:30,"OPS|1780391700000,69453,69519,69227,69303.04,51.41892256,-327.5688779274,-275.5192941194,-52.0495838079,70101.264,70898.926975833,69303.6010241669,-0.3519775248,70212.6789812579,70056.720353634,70056.7203536292,3.6559884106"
2026-06-02T15:00:00.000+05:30,"OPS|1780392600000,69303.04,69462.99,69256.62,69383.48,30.58618908,-338.8030087733,-288.1760370502,-50.6269717231,70024.44,70787.0989415694,69261.7810584306,-0.365563193,70157.3777847382,69999.9141075187,69999.9141075148,3.3122756015"
2026-06-02T15:15:00.000+05:30,"OPS|1780393500000,69383.47,69415,69273.23,69317.99,9.96324155,-348.9679487949,-300.3344193991,-48.6335293957,69955.237,70710.5354167854,69199.9385832146,-0.3799351809,70099.4934621288,69944.345178879,69944.3451788757,3.0108626246"
2026-06-02T15:30:00.000+05:30,"OPS|1780394400000,69317.99,69648,69246.06,69548.84,17.67986885,-334.5397058055,-307.1754766804,-27.3642291251,69897.6635,70589.9219893259,69205.4050106741,-0.3646544045,70041.9013208157,69888.6776918101,69888.6776918074,2.9501397608"
2026-06-02T15:45:00.000+05:30,"OPS|1780395300000,69548.84,69616.01,69413.15,69530.01,13.88228242,-320.9252167876,-309.9254247018,-10.9997920857,69849.76,70503.4864912129,69196.0335087871,-0.3534984682,69986.3532284564,69834.168111481,69834.1681114788,2.884094081"
2026-06-02T16:00:00.000+05:30,"OPS|1780396200000,69530.99,69561.99,69337.85,69368,14.17718244,-319.5252015537,-311.8453800722,-7.6798214815,69796.876,70426.3624777922,69167.3895222078,-0.3534596667,69932.6818649391,69778.8970003026,69778.8970003008,2.7050439219"
2026-06-02T16:15:00.000+05:30,"OPS|1780397100000,69368,69583.01,69365.52,69544.53,18.27579789,-300.7048454411,-309.617273146,8.9124277049,69766.221,70382.0142450647,69150.4277549353,-0.3331641774,69882.4479934753,69726.831363884,69726.8313638825,2.6954422338"
2026-06-02T16:30:00.000+05:30,"OPS|1780398000000,69545,69552.67,69394.12,69451.32,11.31734946,-289.9682719006,-305.6874728969,15.7192009963,69728.7365,70325.0629229955,69132.4100770045,-0.3223704121,69835.7494166272,69678.7309340869,69678.7309340856,2.6116002877"
2026-06-02T16:45:00.000+05:30,"OPS|1780398900000,69449.47,69461.99,69325,69391.44,23.69974173,-283.0286969397,-301.1557177055,18.1270207657,69684.8045,70243.3994776436,69126.2095223564,-0.3172206875,69792.1630872816,69633.3769460711,69633.37694607,2.4947691066"
2026-06-02T17:00:00.000+05:30,"OPS|1780399800000,69391.43,69427.48,69312.47,69370.99,19.57226692,-275.9976487859,-296.1241039216,20.1264551356,69646.042,70178.141226998,69113.942773002,-0.3142653386,69751.3338222109,69594.7564104218,69594.7564104209,2.3845064465"
2026-06-02T17:15:00.000+05:30,"OPS|1780400700000,69370.99,69510.2,69352.45,69352.45,18.61575168,-268.8226948331,-290.6638221039,21.8411272708,69613.742,70134.6617636615,69092.8222363385,-0.3129684902,69712.9713470387,69564.0561539815,69564.0561539807,2.2811446282"
2026-06-02T17:30:00.000+05:30,"OPS|1780401600000,69353.07,69438.99,69183.21,69245.88,56.14282918,-268.639096211,-286.2588769253,17.6197807143,69578.2155,70097.724008038,69058.706991962,-0.3185374628,69676.1248349361,69536.4359441667,69536.4359441661,2.1202089254"
2026-06-02T17:45:00.000+05:30,"OPS|1780402500000,69245.01,69337.93,69142.01,69189.99,30.13413059,-269.8922984733,-282.9855612349,13.0932627616,69546.815,70080.284409441,69013.345590559,-0.326655582,69639.9974545043,69511.5103179545,69511.510317954,1.959600866"
2026-06-02T18:00:00.000+05:30,"OPS|1780403400000,69189.99,69189.99,68979,69109.6,59.44817184,-274.2113338814,-281.2307157642,7.0193818828,69496.7975,69996.1869223724,68997.4080776276,-0.3384787808,69603.7523374168,69483.1304419628,69483.1304419624,1.7894471236"
2026-06-02T18:15:00.000+05:30,"OPS|1780404300000,69109.61,69149.72,68896.04,68901.5,35.15326589,-291.0708478464,-283.1987421807,-7.8721056658,69440.7225,69943.0273687629,68938.4176312372,-0.3612394108,69565.5984126394,69448.4830888787,69448.4830888783,1.5578597636"
2026-06-02T18:30:00.000+05:30,"OPS|1780405200000,68909.53,69080.07,68792.01,68815,45.23644749,-307.8631069603,-288.1316151366,-19.7314918237,69383.7235,69898.2409548318,68869.2060451682,-0.3848816324,69524.4303992005,69410.0807090826,69410.0807090822,1.3639712519"
2026-06-02T18:45:00.000+05:30,"OPS|1780406100000,68814.99,68995.64,68771,68917,20.66688053,-309.3742717138,-292.380146452,-16.9941252618,69333.5265,69823.9295052977,68843.1234947023,-0.3902087995,69481.1412025709,69367.2509437948,69367.2509437945,1.264809362"
2026-06-02T19:00:00.000+05:30,"OPS|1780407000000,68917.01,68999,68670,68772.43,51.30248575,-318.5652495496,-297.6171670715,-20.9480824781,69284.4535,69792.8698965949,68776.0371034051,-0.4030668885,69435.5983469766,69319.8649540139,69319.8649540137,1.141209026"
2026-06-02T19:15:00.000+05:30,"OPS|1780407900000,68772.44,68863,68625.83,68676.73,29.97146073,-329.7699729304,-304.0477282433,-25.722244687,69232.2205,69764.4393991958,68700.0016008041,-0.4189190557,69387.5671281984,69268.099871466,69268.0998714657,1.0239039174"
2026-06-02T19:30:00.000+05:30,"OPS|1780408800000,68685,68717.69,68191,68456.99,64.22694343,-352.3196567993,-313.7021139545,-38.6175428448,69182.3605,69801.7596056676,68562.9613943323,-0.4438504599,69335.8124971974,69209.1284402903,69209.1284402901,0.8874847749"
2026-06-02T19:45:00.000+05:30,"OPS|1780409700000,68453.4,68453.41,67501,67761.66,132.344633,-421.4396694396,-335.2496250515,-86.1900443881,69105.2915,69977.4508907407,68233.1321092593,-0.4977066625,69274.9407407848,69131.9556329648,69131.9556329646,0.6806363948"
2026-06-02T20:00:00.000+05:30,"OPS|1780410600000,67760.71,68140.99,67738.99,67878.52,94.67078676,-461.468628979,-360.493425837,-100.975203142,69030.0435,70041.7395270603,68018.3474729397,-0.5207473446,69204.5603129021,69043.953154244,69043.9531542438,0.5770668843"
2026-06-02T20:15:00.000+05:30,"OPS|1780411500000,67883,68144.96,67857.99,67884.73,82.42269552,-487.0760630457,-385.8099532787,-101.2661097669,68958.3805,70075.8564389706,67840.9045610293,-0.5369569562,69126.0723672233,68948.2191261996,68948.2191261994,0.5094074232"
2026-06-02T20:30:00.000+05:30,"OPS|1780412400000,67883.97,67940,67672.94,67716.73,50.09133068,-514.9898525504,-411.6459331331,-103.3439194173,68866.775,70072.5100091384,67661.0399908616,-0.5557119666,69040.3213798457,68844.5663759815,68844.5663759813,0.4485743613"
2026-06-02T20:45:00.000+05:30,"OPS|1780413300000,67716.73,67717.73,67239,67346.81,98.92845825,-560.5000881732,-441.4167641411,-119.0833240321,68757.615,70091.8623073099,67423.3676926901,-0.5829626511,68946.2217267669,68731.4924894394,68731.4924894393,0.3825207206"
2026-06-02T21:00:00.000+05:30,"OPS|1780414200000,67331,67377.67,66948.02,67144.94,119.69374059,-605.8723800353,-474.3078873199,-131.5644927153,68646.462,70121.7335278584,67171.1904721416,-0.6096452928,68843.223666955,68608.6127640868,68608.6127640866,0.3287522392"
2026-06-02T21:15:00.000+05:30,"OPS|1780415100000,67144.95,67365.12,66994.46,67176.99,73.79720375,-631.9592482459,-505.8381595051,-126.1210887407,68528.085,70074.3508211406,66981.8191788593,-0.6257691324,68733.0515517807,68476.4382615256,68476.4382615254,0.2938211501"
2026-06-02T21:30:00.000+05:30,"OPS|1780416000000,67176.98,67847.63,67106.17,67820.29,49.25226669,-593.8784840434,-523.4462244128,-70.4322596306,68446.5335,69961.1481639882,66931.9188360118,-0.5614303106,68623.3621278246,68350.9838503391,68350.983850339,0.5274277968"
2026-06-02T21:45:00.000+05:30,"OPS|1780416900000,67794.82,68019.63,67662,67745,33.46006035,-563.2813213885,-531.4132438079,-31.8680775806,68364.2115,69842.9982071399,66885.4247928601,-0.5169239358,68518.3006448411,68231.3987866411,68231.398786641,0.5222040031"
2026-06-02T22:00:00.000+05:30,"OPS|1780417800000,67734.98,67742,67424.85,67503.99,36.83639144,-552.1158939936,-535.5537738451,-16.5621201485,68270.8615,69719.0427218827,66822.6802781173,-0.4918562685,68418.4205767072,68116.22918907,68116.2291890699,0.497376754"
2026-06-02T22:15:00.000+05:30,"OPS|1780418700000,67507.04,67710,67290,67303.32,36.6016425,-553.0839962454,-539.0598183251,-14.0241779203,68168.405,69585.6206109853,66751.1893890147,-0.4799266003,68322.6601154485,68013.6660637845,68013.6660637844,0.4617874203"
2026-06-02T22:30:00.000+05:30,"OPS|1780419600000,67303.32,67500.93,67267.23,67382.09,38.98929643,-541.2558826679,-539.4990311937,-1.7568514742,68075.2155,69440.950004616,66709.480995384,-0.4632227131,68231.4434199572,67920.7247794601,67920.72477946,0.4401156268"
2026-06-02T22:45:00.000+05:30,"OPS|1780420500000,67382.1,67690.05,67337,67616.84,27.87038704,-507.0941881821,-533.0180625914,25.9238744092,67996.558,69274.8224133775,66718.2935866225,-0.4282283697,68147.1228415103,67839.8111831946,67839.8111831945,0.527704197"
2026-06-02T23:00:00.000+05:30,"OPS|1780421400000,67616.84,67727.11,67359,67377.66,28.66572258,-493.6303627226,-525.1405226176,31.510159895,67909.961,69106.9564874564,66712.9655125436,-0.410119435,68068.9467124165,67767.4442407956,67767.4442407955,0.5047276973"
2026-06-02T23:15:00.000+05:30,"OPS|1780422300000,67377.67,67399.32,67277.77,67364.99,30.50050408,-478.4670765338,-515.8058334008,37.3387568671,67833.1355,68960.946799665,66705.3242003351,-0.3965473218,67996.4152051179,67708.5654697419,67708.5654697417,0.4848998887"
2026-06-02T23:30:00.000+05:30,"OPS|1780423200000,67364.99,67544.11,67364.99,67488.46,25.67457477,-451.2849340607,-502.9016535328,51.6167194721,67766.8085,68808.5905812089,66725.0264187911,-0.3749102913,67930.2533792965,67666.6377479706,67666.6377479705,0.480506082"
2026-06-02T23:45:00.000+05:30,"OPS|1780424100000,67488.47,67509.05,67181.75,67187,26.32307188,-448.8936266067,-492.1000481476,43.2064215409,67680.3085,68606.6067169509,66754.0102830491,-0.3697538306,67868.2876332426,67632.5152483396,67632.5152483395,0.4472539989"
2026-06-03T00:00:00.000+05:30,"OPS|1780425000000,67185,67251.72,67083,67186.02,33.66403986,-441.9826748794,-482.076573494,40.0938986145,67600.988,68402.9728938373,66799.0031061627,-0.365722929,67809.4565765533,67593.0646577324,67593.0646577323,0.4214639346"
2026-06-03T00:15:00.000+05:30,"OPS|1780425900000,67185,67247,67022,67224.34,18.85113441,-428.4744058637,-471.3561399679,42.8817341042,67528.3685,68175.6813887108,66881.0556112892,-0.3591273553,67753.6679781019,67551.3203563265,67551.3203563264,0.4043879426"
2026-06-03T00:30:00.000+05:30,"OPS|1780426800000,67224.35,67312.46,67115.83,67234.48,10.13421141,-412.1992161122,-459.5247551968,47.3255390845,67467.243,67966.1169128512,66968.3690871488,-0.3528319391,67701.0856286824,67512.2657460853,67512.2657460852,0.3913357223"
2026-06-03T00:45:00.000+05:30,"OPS|1780427700000,67234.48,67253,66824.18,66865.58,29.04589255,-424.1784923341,-452.4555026242,28.2770102901,67422.439,67966.4141707539,66878.463829246,-0.3633802434,67648.9293980774,67472.3530649789,67472.3530649788,0.350220055"
2026-06-03T01:00:00.000+05:30,"OPS|1780428600000,66867.21,66913.84,66302.56,66821.85,88.57137952,-432.2184552734,-448.4080931541,16.1896378807,67369.6055,67931.1061012272,66808.1048987728,-0.3736907599,67595.7989531038,67429.5110531646,67429.5110531645,0.3175913008"
2026-06-03T01:15:00.000+05:30,"OPS|1780429500000,66821.84,67394.99,66763.7,67207,25.33552043,-402.8677885703,-439.3000322373,36.432243667,67335.719,67848.463775951,66822.974224049,-0.347033095,67544.5848850259,67387.0068616801,67387.00686168,0.845896964"
2026-06-03T01:30:00.000+05:30,"OPS|1780430400000,67215.7,67386.99,66990.98,67274.99,19.4552792,-369.8574623662,-425.4115182631,55.5540558969,67313.632,67795.9799955923,66831.2840044077,-0.3199805505,67497.5215059184,67350.3639777383,67350.3639777382,2.904396644"
2026-06-03T01:45:00.000+05:30,"OPS|1780431300000,67274.99,67292,66813,66845.01,25.98900074,-374.080170185,-415.1452486475,41.0650784624,67288.542,67811.8418340313,66765.2421659687,-0.3178692018,67452.2577789437,67310.9292545131,67310.929254513,2.6598105537"
2026-06-03T02:00:00.000+05:30,"OPS|1780432200000,66848.99,67245.27,66845.02,67197.56,21.42270811,-345.0018908957,-401.1165770971,56.1146862014,67291.173,67812.0820761775,66770.2639238225,-0.2867935494,67410.5853192347,67273.3753900562,67273.3753900561,4.0935914651"
2026-06-03T02:15:00.000+05:30,"OPS|1780433100000,67201.99,67577.7,67191.29,67481.53,28.12119777,-295.6352402742,-380.0203097325,84.3850694584,67306.4,67830.8601276687,66781.9398723313,-0.2407983556,67375.6530816217,67248.0045918642,67248.0045918641,11.9455764577"
2026-06-03T02:30:00.000+05:30,"OPS|1780434000000,67481.53,67697.42,67309.99,67370,33.72014122,-262.4855824907,-356.5133642842,94.0277817935,67283.8855,67754.0165670964,66813.7544329036,-0.2110280329,67347.7595657805,67230.5917569798,67230.5917569797,15.5393541964"
2026-06-03T02:45:00.000+05:30,"OPS|1780434900000,67369.99,67817.93,67369.99,67786.99,16.19063825,-200.2581801533,-325.262327458,125.0041473047,67285.985,67764.6321558666,66807.3378441334,-0.1585029601,67329.8846446078,67226.5748920744,67226.5748920743,26.5709705727"
